op name, kernel name, exec duration (ms), global size, local size, output size
node_377,kernel_transpose_32_16,0.005200,512x2x0,1x16x0,2048x2x1x1
node_377,kernel_gemm_noshuffle_q4_0_f32,0.337800,1x512x1,1x128x1,2048x2x1x1
ffn_inp-10,kernel_add,0.013700,128x1x1,64x1x1,2048x2x1x1
ffn_norm-10,kernel_rms_norm_mul,0.005700,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-10,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,6144x2x1x1
ffn_gate-10,kernel_gemm_noshuffle_q4_0_f32,0.333100,1x1536x1,1x128x1,6144x2x1x1
ffn_up-10,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,6144x2x1x1
ffn_up-10,kernel_gemm_noshuffle_q4_0_f32,0.336200,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-10,kernel_swiglu,0.007200,1024x1x1,512x1x1,6144x2x1x1
ffn_out-10,kernel_transpose_32_16,0.010300,1536x2x0,1x16x0,2048x2x1x1
ffn_out-10,kernel_gemm_noshuffle_q4_0_f32,1.009700,1x512x1,1x128x1,2048x2x1x1
l_out-10,kernel_add,0.013600,128x1x1,64x1x1,2048x2x1x1
attn_norm-11,kernel_rms_norm_mul,0.005300,2048x1x1,1024x1x1,2048x2x1x1
Qcur-11,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,2048x2x1x1
Qcur-11,kernel_gemm_noshuffle_q4_0_f32,0.340700,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-11,kernel_rms_norm_mul,0.004700,2048x2x1,128x1x1,128x16x2x1
Qcur-11,kernel_rope_neox_f32,0.002900,1024x2x1,64x1x1,128x16x2x1
Vcur-11,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,1024x2x1x1
Vcur-11,kernel_gemm_noshuffle_q4_0_f32,0.326100,1x256x1,1x128x1,1024x2x1x1
Kcur-11,kernel_transpose_32_16,0.005200,512x2x0,1x16x0,1024x2x1x1
Kcur-11,kernel_gemm_noshuffle_q4_0_f32,0.324300,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-11,kernel_rms_norm_mul,0.003600,1024x2x1,128x1x1,128x8x2x1
Kcur-11,kernel_rope_neox_f32,0.002600,512x2x1,64x1x1,128x8x2x1
cache_k_l11 (view),kernel_set_rows_f16_i64,0.002800,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l11 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
node_410,flash_attn_blk_f16,0.006800,8x1x1,0x0x0,128x16x2x1
node_410,flash_attn_f32_f16,0.062300,128x16x0,128x1x0,128x16x2x1
node_412,kernel_transpose_32_16,0.005300,512x2x0,1x16x0,2048x2x1x1
node_412,kernel_gemm_noshuffle_q4_0_f32,0.326500,1x512x1,1x128x1,2048x2x1x1
ffn_inp-11,kernel_add,0.012900,128x1x1,64x1x1,2048x2x1x1
ffn_norm-11,kernel_rms_norm_mul,0.005500,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-11,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,6144x2x1x1
ffn_gate-11,kernel_gemm_noshuffle_q4_0_f32,0.343100,1x1536x1,1x128x1,6144x2x1x1
ffn_up-11,kernel_transpose_32_16,0.005600,512x2x0,1x16x0,6144x2x1x1
ffn_up-11,kernel_gemm_noshuffle_q4_0_f32,0.344500,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-11,kernel_swiglu,0.006500,1024x1x1,512x1x1,6144x2x1x1
ffn_out-11,kernel_transpose_32_16,0.010400,1536x2x0,1x16x0,2048x2x1x1
ffn_out-11,kernel_gemm_noshuffle_q4_0_f32,0.979200,1x512x1,1x128x1,2048x2x1x1
l_out-11,kernel_add,0.013700,128x1x1,64x1x1,2048x2x1x1
attn_norm-12,kernel_rms_norm_mul,0.005600,2048x1x1,1024x1x1,2048x2x1x1
Qcur-12,kernel_transpose_32_16,0.004600,512x2x0,1x16x0,2048x2x1x1
Qcur-12,kernel_gemm_noshuffle_q4_0_f32,0.326200,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-12,kernel_rms_norm_mul,0.004500,2048x2x1,128x1x1,128x16x2x1
Qcur-12,kernel_rope_neox_f32,0.003400,1024x2x1,64x1x1,128x16x2x1
Vcur-12,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,1024x2x1x1
Vcur-12,kernel_gemm_noshuffle_q4_0_f32,0.326300,1x256x1,1x128x1,1024x2x1x1
Kcur-12,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,1024x2x1x1
Kcur-12,kernel_gemm_noshuffle_q4_0_f32,0.326700,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-12,kernel_rms_norm_mul,0.004000,1024x2x1,128x1x1,128x8x2x1
Kcur-12,kernel_rope_neox_f32,0.002500,512x2x1,64x1x1,128x8x2x1
cache_k_l12 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l12 (view),kernel_set_rows_f16_i64,0.003300,2048x1x1,1024x1x1,1024x40192x1x1
node_445,flash_attn_blk_f16,0.007200,8x1x1,0x0x0,128x16x2x1
node_445,flash_attn_f32_f16,0.061900,128x16x0,128x1x0,128x16x2x1
node_447,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,2048x2x1x1
node_447,kernel_gemm_noshuffle_q4_0_f32,0.340200,1x512x1,1x128x1,2048x2x1x1
ffn_inp-12,kernel_add,0.012800,128x1x1,64x1x1,2048x2x1x1
ffn_norm-12,kernel_rms_norm_mul,0.005400,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-12,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,6144x2x1x1
ffn_gate-12,kernel_gemm_noshuffle_q4_0_f32,0.334500,1x1536x1,1x128x1,6144x2x1x1
ffn_up-12,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,6144x2x1x1
ffn_up-12,kernel_gemm_noshuffle_q4_0_f32,0.336400,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-12,kernel_swiglu,0.006000,1024x1x1,512x1x1,6144x2x1x1
ffn_out-12,kernel_transpose_32_16,0.010200,1536x2x0,1x16x0,2048x2x1x1
ffn_out-12,kernel_gemm_noshuffle_q4_0_f32,1.063200,1x512x1,1x128x1,2048x2x1x1
l_out-12,kernel_add,0.013800,128x1x1,64x1x1,2048x2x1x1
attn_norm-13,kernel_rms_norm_mul,0.005900,2048x1x1,1024x1x1,2048x2x1x1
Qcur-13,kernel_transpose_32_16,0.005500,512x2x0,1x16x0,2048x2x1x1
Qcur-13,kernel_gemm_noshuffle_q4_0_f32,0.338200,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-13,kernel_rms_norm_mul,0.004700,2048x2x1,128x1x1,128x16x2x1
Qcur-13,kernel_rope_neox_f32,0.003700,1024x2x1,64x1x1,128x16x2x1
Vcur-13,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,1024x2x1x1
Vcur-13,kernel_gemm_noshuffle_q4_0_f32,0.335700,1x256x1,1x128x1,1024x2x1x1
Kcur-13,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,1024x2x1x1
Kcur-13,kernel_gemm_noshuffle_q4_0_f32,0.324900,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-13,kernel_rms_norm_mul,0.003900,1024x2x1,128x1x1,128x8x2x1
Kcur-13,kernel_rope_neox_f32,0.002800,512x2x1,64x1x1,128x8x2x1
cache_k_l13 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l13 (view),kernel_set_rows_f16_i64,0.002800,2048x1x1,1024x1x1,1024x40192x1x1
node_480,flash_attn_blk_f16,0.007200,8x1x1,0x0x0,128x16x2x1
node_480,flash_attn_f32_f16,0.062300,128x16x0,128x1x0,128x16x2x1
node_482,kernel_transpose_32_16,0.005300,512x2x0,1x16x0,2048x2x1x1
node_482,kernel_gemm_noshuffle_q4_0_f32,0.327800,1x512x1,1x128x1,2048x2x1x1
ffn_inp-13,kernel_add,0.013200,128x1x1,64x1x1,2048x2x1x1
ffn_norm-13,kernel_rms_norm_mul,0.005500,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-13,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,6144x2x1x1
ffn_gate-13,kernel_gemm_noshuffle_q4_0_f32,0.344600,1x1536x1,1x128x1,6144x2x1x1
ffn_up-13,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,6144x2x1x1
ffn_up-13,kernel_gemm_noshuffle_q4_0_f32,0.344600,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-13,kernel_swiglu,0.006800,1024x1x1,512x1x1,6144x2x1x1
ffn_out-13,kernel_transpose_32_16,0.010300,1536x2x0,1x16x0,2048x2x1x1
ffn_out-13,kernel_gemm_noshuffle_q4_0_f32,0.974800,1x512x1,1x128x1,2048x2x1x1
l_out-13,kernel_add,0.013700,128x1x1,64x1x1,2048x2x1x1
attn_norm-14,kernel_rms_norm_mul,0.005800,2048x1x1,1024x1x1,2048x2x1x1
Qcur-14,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,2048x2x1x1
Qcur-14,kernel_gemm_noshuffle_q4_0_f32,0.328100,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-14,kernel_rms_norm_mul,0.004600,2048x2x1,128x1x1,128x16x2x1
Qcur-14,kernel_rope_neox_f32,0.003700,1024x2x1,64x1x1,128x16x2x1
Vcur-14,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,1024x2x1x1
Vcur-14,kernel_gemm_noshuffle_q4_0_f32,0.326800,1x256x1,1x128x1,1024x2x1x1
Kcur-14,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,1024x2x1x1
Kcur-14,kernel_gemm_noshuffle_q4_0_f32,0.330400,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-14,kernel_rms_norm_mul,0.004200,1024x2x1,128x1x1,128x8x2x1
Kcur-14,kernel_rope_neox_f32,0.002800,512x2x1,64x1x1,128x8x2x1
cache_k_l14 (view),kernel_set_rows_f16_i64,0.003000,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l14 (view),kernel_set_rows_f16_i64,0.002800,2048x1x1,1024x1x1,1024x40192x1x1
node_515,flash_attn_blk_f16,0.007300,8x1x1,0x0x0,128x16x2x1
node_515,flash_attn_f32_f16,0.060700,128x16x0,128x1x0,128x16x2x1
node_517,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,2048x2x1x1
node_517,kernel_gemm_noshuffle_q4_0_f32,0.339200,1x512x1,1x128x1,2048x2x1x1
ffn_inp-14,kernel_add,0.012700,128x1x1,64x1x1,2048x2x1x1
ffn_norm-14,kernel_rms_norm_mul,0.005400,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-14,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,6144x2x1x1
ffn_gate-14,kernel_gemm_noshuffle_q4_0_f32,0.332600,1x1536x1,1x128x1,6144x2x1x1
ffn_up-14,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,6144x2x1x1
ffn_up-14,kernel_gemm_noshuffle_q4_0_f32,0.334500,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-14,kernel_swiglu,0.007100,1024x1x1,512x1x1,6144x2x1x1
ffn_out-14,kernel_transpose_32_16,0.010400,1536x2x0,1x16x0,2048x2x1x1
ffn_out-14,kernel_gemm_noshuffle_q4_0_f32,1.005800,1x512x1,1x128x1,2048x2x1x1
l_out-14,kernel_add,0.013700,128x1x1,64x1x1,2048x2x1x1
attn_norm-15,kernel_rms_norm_mul,0.005700,2048x1x1,1024x1x1,2048x2x1x1
Qcur-15,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,2048x2x1x1
Qcur-15,kernel_gemm_noshuffle_q4_0_f32,0.339200,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-15,kernel_rms_norm_mul,0.004900,2048x2x1,128x1x1,128x16x2x1
Qcur-15,kernel_rope_neox_f32,0.003400,1024x2x1,64x1x1,128x16x2x1
Vcur-15,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,1024x2x1x1
Vcur-15,kernel_gemm_noshuffle_q4_0_f32,0.329700,1x256x1,1x128x1,1024x2x1x1
Kcur-15,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,1024x2x1x1
Kcur-15,kernel_gemm_noshuffle_q4_0_f32,0.326000,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-15,kernel_rms_norm_mul,0.003800,1024x2x1,128x1x1,128x8x2x1
Kcur-15,kernel_rope_neox_f32,0.002500,512x2x1,64x1x1,128x8x2x1
cache_k_l15 (view),kernel_set_rows_f16_i64,0.003200,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l15 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
node_550,flash_attn_blk_f16,0.007000,8x1x1,0x0x0,128x16x2x1
node_550,flash_attn_f32_f16,0.062200,128x16x0,128x1x0,128x16x2x1
node_552,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,2048x2x1x1
node_552,kernel_gemm_noshuffle_q4_0_f32,0.328300,1x512x1,1x128x1,2048x2x1x1
ffn_inp-15,kernel_add,0.012900,128x1x1,64x1x1,2048x2x1x1
ffn_norm-15,kernel_rms_norm_mul,0.005400,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-15,kernel_transpose_32_16,0.005100,512x2x0,1x16x0,6144x2x1x1
ffn_gate-15,kernel_gemm_noshuffle_q4_0_f32,0.343300,1x1536x1,1x128x1,6144x2x1x1
ffn_up-15,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,6144x2x1x1
ffn_up-15,kernel_gemm_noshuffle_q4_0_f32,0.342800,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-15,kernel_swiglu,0.007000,1024x1x1,512x1x1,6144x2x1x1
ffn_out-15,kernel_transpose_32_16,0.010000,1536x2x0,1x16x0,2048x2x1x1
ffn_out-15,kernel_gemm_noshuffle_q4_0_f32,0.976300,1x512x1,1x128x1,2048x2x1x1
l_out-15,kernel_add,0.013300,128x1x1,64x1x1,2048x2x1x1
attn_norm-16,kernel_rms_norm_mul,0.005800,2048x1x1,1024x1x1,2048x2x1x1
Qcur-16,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,2048x2x1x1
Qcur-16,kernel_gemm_noshuffle_q4_0_f32,0.326700,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-16,kernel_rms_norm_mul,0.004300,2048x2x1,128x1x1,128x16x2x1
Qcur-16,kernel_rope_neox_f32,0.003600,1024x2x1,64x1x1,128x16x2x1
Vcur-16,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,1024x2x1x1
Vcur-16,kernel_gemm_noshuffle_q4_0_f32,0.326800,1x256x1,1x128x1,1024x2x1x1
Kcur-16,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,1024x2x1x1
Kcur-16,kernel_gemm_noshuffle_q4_0_f32,0.326700,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-16,kernel_rms_norm_mul,0.004100,1024x2x1,128x1x1,128x8x2x1
Kcur-16,kernel_rope_neox_f32,0.002700,512x2x1,64x1x1,128x8x2x1
cache_k_l16 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l16 (view),kernel_set_rows_f16_i64,0.002800,2048x1x1,1024x1x1,1024x40192x1x1
node_585,flash_attn_blk_f16,0.007100,8x1x1,0x0x0,128x16x2x1
node_585,flash_attn_f32_f16,0.062300,128x16x0,128x1x0,128x16x2x1
node_587,kernel_transpose_32_16,0.005300,512x2x0,1x16x0,2048x2x1x1
node_587,kernel_gemm_noshuffle_q4_0_f32,0.340700,1x512x1,1x128x1,2048x2x1x1
ffn_inp-16,kernel_add,0.013100,128x1x1,64x1x1,2048x2x1x1
ffn_norm-16,kernel_rms_norm_mul,0.005300,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-16,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,6144x2x1x1
ffn_gate-16,kernel_gemm_noshuffle_q4_0_f32,0.333800,1x1536x1,1x128x1,6144x2x1x1
ffn_up-16,kernel_transpose_32_16,0.005200,512x2x0,1x16x0,6144x2x1x1
ffn_up-16,kernel_gemm_noshuffle_q4_0_f32,0.334900,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-16,kernel_swiglu,0.007000,1024x1x1,512x1x1,6144x2x1x1
ffn_out-16,kernel_transpose_32_16,0.010400,1536x2x0,1x16x0,2048x2x1x1
ffn_out-16,kernel_gemm_noshuffle_q4_0_f32,1.008600,1x512x1,1x128x1,2048x2x1x1
l_out-16,kernel_add,0.013400,128x1x1,64x1x1,2048x2x1x1
attn_norm-17,kernel_rms_norm_mul,0.005700,2048x1x1,1024x1x1,2048x2x1x1
Qcur-17,kernel_transpose_32_16,0.004600,512x2x0,1x16x0,2048x2x1x1
Qcur-17,kernel_gemm_noshuffle_q4_0_f32,0.338900,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-17,kernel_rms_norm_mul,0.004300,2048x2x1,128x1x1,128x16x2x1
Qcur-17,kernel_rope_neox_f32,0.003600,1024x2x1,64x1x1,128x16x2x1
Vcur-17,kernel_transpose_32_16,0.005200,512x2x0,1x16x0,1024x2x1x1
Vcur-17,kernel_gemm_noshuffle_q4_0_f32,0.328400,1x256x1,1x128x1,1024x2x1x1
Kcur-17,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,1024x2x1x1
Kcur-17,kernel_gemm_noshuffle_q4_0_f32,0.326000,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-17,kernel_rms_norm_mul,0.004000,1024x2x1,128x1x1,128x8x2x1
Kcur-17,kernel_rope_neox_f32,0.002800,512x2x1,64x1x1,128x8x2x1
cache_k_l17 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l17 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
node_620,flash_attn_blk_f16,0.007300,8x1x1,0x0x0,128x16x2x1
node_620,flash_attn_f32_f16,0.060500,128x16x0,128x1x0,128x16x2x1
node_622,kernel_transpose_32_16,0.005300,512x2x0,1x16x0,2048x2x1x1
node_622,kernel_gemm_noshuffle_q4_0_f32,0.326700,1x512x1,1x128x1,2048x2x1x1
ffn_inp-17,kernel_add,0.013300,128x1x1,64x1x1,2048x2x1x1
ffn_norm-17,kernel_rms_norm_mul,0.005500,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-17,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,6144x2x1x1
ffn_gate-17,kernel_gemm_noshuffle_q4_0_f32,0.343200,1x1536x1,1x128x1,6144x2x1x1
ffn_up-17,kernel_transpose_32_16,0.005300,512x2x0,1x16x0,6144x2x1x1
ffn_up-17,kernel_gemm_noshuffle_q4_0_f32,0.343200,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-17,kernel_swiglu,0.006400,1024x1x1,512x1x1,6144x2x1x1
ffn_out-17,kernel_transpose_32_16,0.010300,1536x2x0,1x16x0,2048x2x1x1
ffn_out-17,kernel_gemm_noshuffle_q4_0_f32,0.978700,1x512x1,1x128x1,2048x2x1x1
l_out-17,kernel_add,0.013000,128x1x1,64x1x1,2048x2x1x1
attn_norm-18,kernel_rms_norm_mul,0.005500,2048x1x1,1024x1x1,2048x2x1x1
Qcur-18,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,2048x2x1x1
Qcur-18,kernel_gemm_noshuffle_q4_0_f32,0.327700,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-18,kernel_rms_norm_mul,0.004800,2048x2x1,128x1x1,128x16x2x1
Qcur-18,kernel_rope_neox_f32,0.003700,1024x2x1,64x1x1,128x16x2x1
Vcur-18,kernel_transpose_32_16,0.005600,512x2x0,1x16x0,1024x2x1x1
Vcur-18,kernel_gemm_noshuffle_q4_0_f32,0.325800,1x256x1,1x128x1,1024x2x1x1
Kcur-18,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,1024x2x1x1
Kcur-18,kernel_gemm_noshuffle_q4_0_f32,0.331100,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-18,kernel_rms_norm_mul,0.003800,1024x2x1,128x1x1,128x8x2x1
Kcur-18,kernel_rope_neox_f32,0.003000,512x2x1,64x1x1,128x8x2x1
cache_k_l18 (view),kernel_set_rows_f16_i64,0.003000,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l18 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
node_655,flash_attn_blk_f16,0.007100,8x1x1,0x0x0,128x16x2x1
node_655,flash_attn_f32_f16,0.061900,128x16x0,128x1x0,128x16x2x1
node_657,kernel_transpose_32_16,0.005100,512x2x0,1x16x0,2048x2x1x1
node_657,kernel_gemm_noshuffle_q4_0_f32,0.335100,1x512x1,1x128x1,2048x2x1x1
ffn_inp-18,kernel_add,0.013400,128x1x1,64x1x1,2048x2x1x1
ffn_norm-18,kernel_rms_norm_mul,0.005700,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-18,kernel_transpose_32_16,0.005100,512x2x0,1x16x0,6144x2x1x1
ffn_gate-18,kernel_gemm_noshuffle_q4_0_f32,0.335200,1x1536x1,1x128x1,6144x2x1x1
ffn_up-18,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,6144x2x1x1
ffn_up-18,kernel_gemm_noshuffle_q4_0_f32,0.336000,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-18,kernel_swiglu,0.006600,1024x1x1,512x1x1,6144x2x1x1
ffn_out-18,kernel_transpose_32_16,0.010200,1536x2x0,1x16x0,2048x2x1x1
ffn_out-18,kernel_gemm_noshuffle_q4_0_f32,1.007200,1x512x1,1x128x1,2048x2x1x1
l_out-18,kernel_add,0.014100,128x1x1,64x1x1,2048x2x1x1
attn_norm-19,kernel_rms_norm_mul,0.005700,2048x1x1,1024x1x1,2048x2x1x1
Qcur-19,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,2048x2x1x1
Qcur-19,kernel_gemm_noshuffle_q4_0_f32,0.340200,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-19,kernel_rms_norm_mul,0.004500,2048x2x1,128x1x1,128x16x2x1
Qcur-19,kernel_rope_neox_f32,0.003600,1024x2x1,64x1x1,128x16x2x1
Vcur-19,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,1024x2x1x1
Vcur-19,kernel_gemm_noshuffle_q4_0_f32,0.330000,1x256x1,1x128x1,1024x2x1x1
Kcur-19,kernel_transpose_32_16,0.005100,512x2x0,1x16x0,1024x2x1x1
Kcur-19,kernel_gemm_noshuffle_q4_0_f32,0.324400,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-19,kernel_rms_norm_mul,0.004500,1024x2x1,128x1x1,128x8x2x1
Kcur-19,kernel_rope_neox_f32,0.003200,512x2x1,64x1x1,128x8x2x1
cache_k_l19 (view),kernel_set_rows_f16_i64,0.003000,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l19 (view),kernel_set_rows_f16_i64,0.003000,2048x1x1,1024x1x1,1024x40192x1x1
node_690,flash_attn_blk_f16,0.007000,8x1x1,0x0x0,128x16x2x1
node_690,flash_attn_f32_f16,0.062200,128x16x0,128x1x0,128x16x2x1
node_692,kernel_transpose_32_16,0.005400,512x2x0,1x16x0,2048x2x1x1
node_692,kernel_gemm_noshuffle_q4_0_f32,0.327600,1x512x1,1x128x1,2048x2x1x1
ffn_inp-19,kernel_add,0.013100,128x1x1,64x1x1,2048x2x1x1
ffn_norm-19,kernel_rms_norm_mul,0.005300,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-19,kernel_transpose_32_16,0.004700,512x2x0,1x16x0,6144x2x1x1
ffn_gate-19,kernel_gemm_noshuffle_q4_0_f32,0.343400,1x1536x1,1x128x1,6144x2x1x1
ffn_up-19,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,6144x2x1x1
ffn_up-19,kernel_gemm_noshuffle_q4_0_f32,0.344400,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-19,kernel_swiglu,0.006200,1024x1x1,512x1x1,6144x2x1x1
ffn_out-19,kernel_transpose_32_16,0.010200,1536x2x0,1x16x0,2048x2x1x1
ffn_out-19,kernel_gemm_noshuffle_q4_0_f32,0.976400,1x512x1,1x128x1,2048x2x1x1
l_out-19,kernel_add,0.013600,128x1x1,64x1x1,2048x2x1x1
attn_norm-20,kernel_rms_norm_mul,0.005700,2048x1x1,1024x1x1,2048x2x1x1
Qcur-20,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,2048x2x1x1
Qcur-20,kernel_gemm_noshuffle_q4_0_f32,0.327600,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-20,kernel_rms_norm_mul,0.004500,2048x2x1,128x1x1,128x16x2x1
Qcur-20,kernel_rope_neox_f32,0.003300,1024x2x1,64x1x1,128x16x2x1
Vcur-20,kernel_transpose_32_16,0.005200,512x2x0,1x16x0,1024x2x1x1
Vcur-20,kernel_gemm_noshuffle_q4_0_f32,0.325100,1x256x1,1x128x1,1024x2x1x1
Kcur-20,kernel_transpose_32_16,0.004900,512x2x0,1x16x0,1024x2x1x1
Kcur-20,kernel_gemm_noshuffle_q4_0_f32,0.328800,1x256x1,1x128x1,1024x2x1x1
Kcur_normed-20,kernel_rms_norm_mul,0.004400,1024x2x1,128x1x1,128x8x2x1
Kcur-20,kernel_rope_neox_f32,0.003000,512x2x1,64x1x1,128x8x2x1
cache_k_l20 (view),kernel_set_rows_f16_i64,0.002900,2048x1x1,1024x1x1,1024x40192x1x1
cache_v_l20 (view),kernel_set_rows_f16_i64,0.003300,2048x1x1,1024x1x1,1024x40192x1x1
node_725,flash_attn_blk_f16,0.007200,8x1x1,0x0x0,128x16x2x1
node_725,flash_attn_f32_f16,0.061400,128x16x0,128x1x0,128x16x2x1
node_727,kernel_transpose_32_16,0.005200,512x2x0,1x16x0,2048x2x1x1
node_727,kernel_gemm_noshuffle_q4_0_f32,0.337700,1x512x1,1x128x1,2048x2x1x1
ffn_inp-20,kernel_add,0.013200,128x1x1,64x1x1,2048x2x1x1
ffn_norm-20,kernel_rms_norm_mul,0.005900,2048x1x1,1024x1x1,2048x2x1x1
ffn_gate-20,kernel_transpose_32_16,0.004800,512x2x0,1x16x0,6144x2x1x1
ffn_gate-20,kernel_gemm_noshuffle_q4_0_f32,0.335500,1x1536x1,1x128x1,6144x2x1x1
ffn_up-20,kernel_transpose_32_16,0.005000,512x2x0,1x16x0,6144x2x1x1
ffn_up-20,kernel_gemm_noshuffle_q4_0_f32,0.334500,1x1536x1,1x128x1,6144x2x1x1
ffn_swiglu-20,kernel_swiglu,0.007000,1024x1x1,512x1x1,6144x2x1x1
ffn_out-20,kernel_transpose_32_16,0.010500,1536x2x0,1x16x0,2048x2x1x1
ffn_out-20,kernel_gemm_noshuffle_q4_0_f32,1.012600,1x512x1,1x128x1,2048x2x1x1
l_out-20,kernel_add,0.013600,128x1x1,64x1x1,2048x2x1x1
attn_norm-21,kernel_rms_norm_mul,0.005800,2048x1x1,1024x1x1,2048x2x1x1
Qcur-21,kernel_transpose_32_16,0.005300,512x2x0,1x16x0,2048x2x1x1
Qcur-21,kernel_gemm_noshuffle_q4_0_f32,0.336700,1x512x1,1x128x1,2048x2x1x1
Qcur_normed-21,kernel_rms_norm_mul,0.004900,2048x2x1,128x1x1,128x16x2x1
Qcur-21,kernel_rope_neox_f32,0.003500,1024x2x1,64x1x1,128x16x2x1
