op name, kernel name, exec duration (ms), t_since_start_ms, tensor_bytes, rss_kb, global size, local size, output size
Kcur-1 (view),VIEW,0.000365,403.462188,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l1 (view),SET_ROWS,0.043021,403.509063,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-1 (view),VIEW,0.000364,403.514427,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l1 (view),SET_ROWS,0.017500,403.535938,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-1 (view),VIEW,0.000364,403.540833,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-1 (view) (permuted),PERMUTE,0.020989,403.565729,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l1 (view),VIEW,0.000521,403.570677,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l1 (view) (permuted),PERMUTE,0.030990,403.605521,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l1 (view),VIEW,0.000313,403.610313,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l1 (view) (permuted),PERMUTE,0.000521,403.614688,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_60,FLASH_ATTN_EXT,0.094688,403.713021,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-1,RESHAPE,0.000365,403.718073,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_62,MUL_MAT,0.272605,404.005938,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-1,ADD,0.002917,404.014219,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-1,RMS_NORM,0.004635,404.022656,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-1,MUL,0.002552,404.028906,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-1,MUL_MAT,0.303750,404.336250,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-1,MUL_MAT,0.325573,404.666354,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-1,GLU,0.008437,404.680052,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-1,MUL_MAT,0.313906,404.998229,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-1,ADD,0.003542,405.006615,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-2,RMS_NORM,0.005573,405.016094,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-2,MUL,0.002500,405.022240,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-2,MUL_MAT,0.104427,405.130365,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-2,RESHAPE,0.000364,405.135052,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-2,RMS_NORM,0.090364,405.229531,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-2,MUL,0.002708,405.236875,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-2,ROPE,0.002344,405.242969,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-2,MUL_MAT,0.055521,405.302188,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-2,RESHAPE,0.000364,405.306927,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-2,MUL_MAT,0.146615,405.457448,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-2,RESHAPE,0.000365,405.462396,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-2,RMS_NORM,0.088125,405.554323,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-2,MUL,0.001615,405.560521,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-2,ROPE,0.002344,405.566615,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-2 (view),VIEW,0.000364,405.570677,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l2 (view),SET_ROWS,0.046563,405.620990,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-2 (view),VIEW,0.000312,405.625833,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l2 (view),SET_ROWS,0.016719,405.646667,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-2 (view),VIEW,0.000469,405.651667,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-2 (view) (permuted),PERMUTE,0.013333,405.668750,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l2 (view),VIEW,0.000313,405.673386,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l2 (view) (permuted),PERMUTE,0.009323,405.686511,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l2 (view),VIEW,0.000365,405.691094,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l2 (view) (permuted),PERMUTE,0.017240,405.712396,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_95,FLASH_ATTN_EXT,0.091511,405.808386,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-2,RESHAPE,0.000417,405.812865,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_97,MUL_MAT,0.230208,406.046771,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-2,ADD,0.003907,406.055365,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-2,RMS_NORM,0.004479,406.063594,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-2,MUL,0.002760,406.070104,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-2,MUL_MAT,0.327292,406.401094,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-2,MUL_MAT,0.334427,406.740052,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-2,GLU,0.009688,406.754688,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-2,MUL_MAT,0.341667,407.100469,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-2,ADD,0.003542,407.108646,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-3,RMS_NORM,0.005573,407.117969,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-3,MUL,0.003489,407.125156,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-3,MUL_MAT,0.114375,407.243229,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-3,RESHAPE,0.000365,407.248073,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-3,RMS_NORM,0.119375,407.371823,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-3,MUL,0.002968,407.379479,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-3,ROPE,0.002448,407.385625,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-3,MUL_MAT,0.059583,407.448906,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-3,RESHAPE,0.000364,407.463229,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-3,MUL_MAT,0.199531,407.666875,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-3,RESHAPE,0.000312,407.671875,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-3,RMS_NORM,0.105052,407.780990,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-3,MUL,0.033490,407.819115,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-3,ROPE,0.004792,407.827761,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-3 (view),VIEW,0.000312,407.831927,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l3 (view),SET_ROWS,0.058386,407.894063,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-3 (view),VIEW,0.005521,407.904115,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l3 (view),SET_ROWS,0.045417,407.953646,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-3 (view),VIEW,0.024583,407.982604,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-3 (view) (permuted),PERMUTE,0.000938,407.987813,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l3 (view),VIEW,0.026406,408.017969,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l3 (view) (permuted),PERMUTE,0.005365,408.027813,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l3 (view),VIEW,0.009427,408.041302,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l3 (view) (permuted),PERMUTE,0.000469,408.046094,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_130,FLASH_ATTN_EXT,0.105052,408.155104,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-3,RESHAPE,0.000364,408.160052,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_132,MUL_MAT,0.209011,408.372813,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-3,ADD,0.004271,408.381771,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-3,RMS_NORM,0.004688,408.390261,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-3,MUL,0.003541,408.397604,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-3,MUL_MAT,0.365313,408.766563,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-3,MUL_MAT,0.344791,409.116354,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-3,GLU,0.011355,409.132136,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-3,MUL_MAT,0.342448,409.478698,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-3,ADD,0.003594,409.486875,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-4,RMS_NORM,0.004531,409.495104,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-4,MUL,0.003750,409.502500,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-4,MUL_MAT,0.119635,409.625781,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-4,RESHAPE,0.000365,409.630365,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-4,RMS_NORM,0.099010,409.733229,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-4,MUL,0.002396,409.740417,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-4,ROPE,0.003020,409.747083,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-4,MUL_MAT,0.065313,409.816042,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-4,RESHAPE,0.000312,409.820833,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-4,MUL_MAT,0.163854,409.988594,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-4,RESHAPE,0.000365,409.993542,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-4,RMS_NORM,0.092344,410.089688,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-4,MUL,0.001719,410.095990,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-4,ROPE,0.002239,410.101927,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-4 (view),VIEW,0.000365,410.106094,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l4 (view),SET_ROWS,0.045937,410.155729,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-4 (view),VIEW,0.000521,410.160729,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l4 (view),SET_ROWS,0.013489,410.178125,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-4 (view),VIEW,0.000469,410.182917,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-4 (view) (permuted),PERMUTE,0.022604,410.209427,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l4 (view),VIEW,0.000313,410.214063,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l4 (view) (permuted),PERMUTE,0.018125,410.236146,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l4 (view),VIEW,0.020938,410.267813,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l4 (view) (permuted),PERMUTE,0.000312,410.272604,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_165,FLASH_ATTN_EXT,0.091511,410.367865,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-4,RESHAPE,0.000312,410.372708,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_167,MUL_MAT,0.212813,410.589219,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-4,ADD,0.003802,410.597656,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-4,RMS_NORM,0.004688,410.606094,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-4,MUL,0.003437,410.613125,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-4,MUL_MAT,0.378125,410.994844,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-4,MUL_MAT,0.341927,411.341302,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-4,GLU,0.011041,411.357031,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-4,MUL_MAT,0.339062,411.700156,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-4,ADD,0.003854,411.708229,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-5,RMS_NORM,0.004375,411.716198,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-5,MUL,0.003125,411.722917,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-5,MUL_MAT,0.118750,411.845261,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-5,RESHAPE,0.000313,411.849844,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-5,RMS_NORM,0.091250,411.944896,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-5,MUL,0.002344,411.951875,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-5,ROPE,0.002604,411.958125,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-5,MUL_MAT,0.065156,412.026823,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-5,RESHAPE,0.000312,412.031406,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-5,MUL_MAT,0.149688,412.184896,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-5,RESHAPE,0.000312,412.189948,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-5,RMS_NORM,0.087031,412.280729,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-5,MUL,0.001511,412.286667,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-5,ROPE,0.001718,412.292031,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-5 (view),VIEW,0.000313,412.295938,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l5 (view),SET_ROWS,0.043178,412.342761,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-5 (view),VIEW,0.000312,412.347708,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l5 (view),SET_ROWS,0.012239,412.363750,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-5 (view),VIEW,0.000313,412.368438,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-5 (view) (permuted),PERMUTE,0.014583,412.386875,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l5 (view),VIEW,0.000469,412.391615,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l5 (view) (permuted),PERMUTE,0.017083,412.412448,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l5 (view),VIEW,0.000521,412.417240,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l5 (view) (permuted),PERMUTE,0.013385,412.434531,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_200,FLASH_ATTN_EXT,0.044948,412.483802,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-5,RESHAPE,0.000260,412.488073,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_202,MUL_MAT,0.186771,412.678594,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-5,ADD,0.002448,412.685781,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-5,RMS_NORM,0.004219,412.693646,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-5,MUL,0.001510,412.698750,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-5,MUL_MAT,0.290156,412.992604,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-5,MUL_MAT,0.291615,413.288698,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-5,GLU,0.004583,413.298333,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-5,MUL_MAT,0.280000,413.582396,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-5,ADD,0.001614,413.588906,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-6,RMS_NORM,0.003698,413.596250,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-6,MUL,0.001667,413.601615,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-6,MUL_MAT,0.101146,413.706354,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-6,RESHAPE,0.000312,413.716406,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-6,RMS_NORM,0.099011,413.819740,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-6,MUL,0.002396,413.826875,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-6,ROPE,0.002448,413.833125,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-6,MUL_MAT,0.051719,413.888490,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-6,RESHAPE,0.000312,413.893073,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-6,MUL_MAT,0.147917,414.044688,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-6,RESHAPE,0.000313,414.049792,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-6,RMS_NORM,0.079010,414.132656,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-6,MUL,0.001458,414.138646,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-6,ROPE,0.001927,414.144219,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-6 (view),VIEW,0.000312,414.148229,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l6 (view),SET_ROWS,0.033594,414.185417,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-6 (view),VIEW,0.000312,414.190156,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l6 (view),SET_ROWS,0.017605,414.211511,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-6 (view),VIEW,0.000313,414.216146,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-6 (view) (permuted),PERMUTE,0.013646,414.233594,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l6 (view),VIEW,0.000520,414.238281,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l6 (view) (permuted),PERMUTE,0.016510,414.258698,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l6 (view),VIEW,0.000521,414.263594,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l6 (view) (permuted),PERMUTE,0.013906,414.281406,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_235,FLASH_ATTN_EXT,0.044948,414.330521,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-6,RESHAPE,0.000312,414.334948,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_237,MUL_MAT,0.184583,414.523281,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-6,ADD,0.003125,414.531042,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-6,RMS_NORM,0.004896,414.539844,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-6,MUL,0.002448,414.545938,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-6,MUL_MAT,0.289584,414.839063,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-6,MUL_MAT,0.291197,415.134583,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-6,GLU,0.008646,415.147865,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-6,MUL_MAT,0.283542,415.435469,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-6,ADD,0.002760,415.442708,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-7,RMS_NORM,0.005052,415.451406,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-7,MUL,0.002448,415.457552,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-7,MUL_MAT,0.099635,415.560833,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-7,RESHAPE,0.000313,415.565365,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-7,RMS_NORM,0.091146,415.660521,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-7,MUL,0.002240,415.667292,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-7,ROPE,0.002135,415.673177,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-7,MUL_MAT,0.050781,415.727552,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-7,RESHAPE,0.000313,415.732344,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-7,MUL_MAT,0.134479,415.870573,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-7,RESHAPE,0.000312,415.875573,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-7,RMS_NORM,0.081667,415.961042,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-7,MUL,0.001354,415.966823,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-7,ROPE,0.001823,415.972344,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-7 (view),VIEW,0.000312,415.976302,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l7 (view),SET_ROWS,0.040208,416.020156,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-7 (view),VIEW,0.000312,416.025052,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l7 (view),SET_ROWS,0.015417,416.044063,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-7 (view),VIEW,0.000260,416.048802,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-7 (view) (permuted),PERMUTE,0.022083,416.078958,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
cache_k_l7 (view),VIEW,0.000468,416.083854,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_k_l7 (view) (permuted),PERMUTE,0.014271,416.101979,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
cache_v_l7 (view),VIEW,0.000573,416.106719,524288,5694308,128x8x256x1,0x0x0,128x8x256x1
cache_v_l7 (view) (permuted),PERMUTE,0.015417,416.126042,524288,5694308,128x256x8x1,0x0x0,128x256x8x1
node_270,FLASH_ATTN_EXT,0.042500,416.172865,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
kqv_out-7,RESHAPE,0.000261,416.177136,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
node_272,MUL_MAT,0.183333,416.364219,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_inp-7,ADD,0.002552,416.371406,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-7,RMS_NORM,0.004271,416.379427,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_norm-7,MUL,0.002344,416.385469,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
ffn_gate-7,MUL_MAT,0.306614,416.695781,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_up-7,MUL_MAT,0.290052,416.990625,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_swiglu-7,GLU,0.008334,417.004063,49152,5694308,6144x2x1x1,0x0x0,6144x2x1x1
ffn_out-7,MUL_MAT,0.280104,417.288333,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
l_out-7,ADD,0.003230,417.295938,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
norm-8,RMS_NORM,0.004427,417.304167,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
attn_norm-8,MUL,0.002448,417.310313,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-8,MUL_MAT,0.098542,417.412500,16384,5694308,2048x2x1x1,0x0x0,2048x2x1x1
Qcur-8,RESHAPE,0.000313,417.417188,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
norm-8,RMS_NORM,0.081666,417.502656,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur_normed-8,MUL,0.002291,417.509427,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-8,ROPE,0.002448,417.515573,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Vcur-8,MUL_MAT,0.050833,417.570052,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Vcur-8,RESHAPE,0.000313,417.574688,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-8,MUL_MAT,0.133020,417.711458,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
Kcur-8,RESHAPE,0.000313,417.716511,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
norm-8,RMS_NORM,0.097239,417.817656,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur_normed-8,MUL,0.001510,417.823646,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-8,ROPE,0.001979,417.829375,8192,5694308,128x8x2x1,0x0x0,128x8x2x1
Kcur-8 (view),VIEW,0.000313,417.833386,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_k_l8 (view),SET_ROWS,0.042396,417.879479,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Vcur-8 (view),VIEW,0.000312,417.884583,8192,5694308,1024x2x1x1,0x0x0,1024x2x1x1
cache_v_l8 (view),SET_ROWS,0.015157,417.903490,83886080,5694308,1024x40960x1x1,0x0x0,1024x40960x1x1
Qcur-8 (view),VIEW,0.000312,417.908177,16384,5694308,128x16x2x1,0x0x0,128x16x2x1
Qcur-8 (view) (permuted),PERMUTE,0.016511,417.928438,16384,5694308,128x2x16x1,0x0x0,128x2x16x1
